Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1594,11495,7/4/2011,High,6,$965.69 ,0,Delivery Truck,($144.20),$146.34 ,$43.75 ,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,7/5/2011
1654,11911,11/10/2010,Critical,25,$397.84 ,0,Regular Air,($14.75),$15.22 ,$9.73 ,Edward Hooks,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Small Box,0.36,11/12/2010
1655,11941,6/24/2010,Critical,4,$73.07 ,8,Regular Air,($41.01),$15.70 ,$11.25 ,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,6/25/2010
1656,11941,6/24/2010,Critical,26,"$4,679.10 ",5,Delivery Truck,$111.52 ,$179.29 ,$29.21 ,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,6/25/2010
1675,12096,9/19/2012,Medium,46,"$8,009.59 ",2,Regular Air,"$2,332.40 ",$200.99 ,$8.08 ,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,5125,Small Box,0.59,9/19/2012
1676,12096,9/19/2012,Medium,23,"$4,689.66 ",1,Regular Air,"$2,176.19 ",$194.30 ,$11.54 ,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,9/21/2012
1710,12289,12/24/2011,Low,25,"$3,019.41 ",4,Regular Air,"$1,269.05 ",$120.97 ,$7.11 ,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,12/28/2011
1718,12352,3/23/2012,Medium,5,$36.86 ,7,Regular Air,($32.82),$5.81 ,$8.49 ,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,3/24/2012
1727,12419,10/15/2011,Critical,12,"$22,079.47 ",6,Regular Air,"$5,322.14 ","$1,938.02 ",$13.99 ,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,10/17/2011
1745,12485,8/7/2010,Critical,24,"$5,407.31 ",4,Delivery Truck,"$1,068.48 ",$226.67 ,$28.16 ,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,8/8/2010
1751,12544,3/3/2009,Low,34,$74.30 ,8,Regular Air,($129.01),$2.08 ,$5.33 ,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,3/10/2009
1770,12704,2/9/2010,Low,44,"$21,506.77 ",6,Regular Air,"$1,260.51 ",$499.99 ,$24.49 ,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2/9/2010
1771,12704,2/9/2010,Low,28,$669.02 ,2,Delivery Truck,"($1,274.02)",$20.98 ,$53.03 ,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2/11/2010
1781,12771,1/17/2009,Critical,40,"$1,143.49 ",8,Regular Air,($193.44),$30.53 ,$19.99 ,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,1/17/2009
1782,12771,1/17/2009,Critical,46,$78.08 ,1,Regular Air,($43.10),$1.68 ,$1.57 ,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,1/19/2009
1806,12929,8/30/2010,Critical,19,"$5,297.47 ",2,Delivery Truck,($158.93),$270.98 ,$50.00 ,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,8/31/2010
1807,12929,8/30/2010,Critical,20,$95.30 ,0,Regular Air,$29.68 ,$4.48 ,$1.22 ,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,8/31/2010
1842,13280,9/11/2009,High,40,$460.68 ,1,Regular Air,($116.76),$10.90 ,$7.46 ,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,9/12/2009
1843,13280,9/11/2009,High,49,$318.76 ,10,Regular Air,($160.95),$7.99 ,$5.03 ,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,9/12/2009
1848,13313,7/16/2009,Not Specified,47,"$1,020.61 ",4,Regular Air,($209.61),$21.66 ,$13.99 ,Skye Norling,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,7/17/2009
1855,13346,11/15/2012,Low,44,$268.34 ,9,Regular Air,($240.83),$6.48 ,$8.88 ,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 224,Small Box,0.37,11/20/2012
1913,13702,9/10/2011,Low,6,$209.00 ,8,Regular Air,$12.32 ,$35.44 ,$7.50 ,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1906,Small Box,0.38,9/14/2011
1928,13795,4/10/2011,Not Specified,30,$501.32 ,4,Regular Air,($119.08),$15.99 ,$13.18 ,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,4/13/2011
1929,13795,4/10/2011,Not Specified,23,$275.16 ,5,Express Air,$43.35 ,$11.34 ,$5.01 ,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,4/13/2011
1930,13795,4/10/2011,Not Specified,37,"$1,302.99 ",2,Regular Air,$545.49 ,$35.44 ,$5.09 ,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,0.38,4/11/2011
1978,14116,10/9/2011,High,1,$40.10 ,9,Regular Air,($16.07),$30.98 ,$11.63 ,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,10/11/2011
1979,14116,10/9/2011,High,42,"$1,414.05 ",9,Regular Air,$161.48 ,$34.54 ,$14.72 ,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,10/10/2011
2013,14372,10/23/2012,Critical,34,"$5,350.61 ",9,Delivery Truck,"($1,059.20)",$170.98 ,$60.49 ,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,10/25/2012
2058,14726,1/8/2012,Low,15,$310.87 ,7,Regular Air,($21.48),$20.95 ,$4.00 ,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,1/8/2012
2070,14819,1/25/2010,Not Specified,48,"$9,062.73 ",9,Regular Air,"$3,122.78 ",$207.48 ,$0.99 ,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,1/27/2010
2071,14819,1/25/2010,Not Specified,27,"$1,584.10 ",7,Delivery Truck,($478.22),$58.14 ,$36.61 ,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,1/26/2010
2114,15106,1/27/2011,Not Specified,42,$283.58 ,3,Regular Air,($14.23),$6.64 ,$4.95 ,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,1/29/2011
2115,15106,1/27/2011,Not Specified,39,"$5,403.37 ",6,Delivery Truck,$948.79 ,$145.45 ,$17.85 ,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,1/27/2011
2116,15106,1/27/2011,Not Specified,35,$82.15 ,3,Regular Air,($6.33),$2.21 ,$1.12 ,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,1/29/2011
2117,15108,8/27/2009,High,50,"$2,066.16 ",2,Regular Air,$372.36 ,$40.99 ,$17.48 ,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,8/29/2009
2129,15205,3/17/2011,Critical,18,"$4,605.36 ",2,Delivery Truck,$678.26 ,$243.98 ,$43.32 ,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,3/19/2011
2130,15205,3/17/2011,Critical,42,"$1,753.51 ",2,Regular Air,$155.72 ,$39.98 ,$9.20 ,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,3/18/2011
2161,15591,6/6/2012,Critical,31,$426.34 ,0,Regular Air,$73.53 ,$12.58 ,$5.16 ,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,6/8/2012
2206,15907,4/11/2011,High,36,"$1,837.44 ",1,Delivery Truck,"($1,414.41)",$48.58 ,$54.11 ,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,4/13/2011
2207,15907,4/11/2011,High,36,"$3,722.29 ",4,Express Air,$950.68 ,$105.98 ,$13.99 ,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,4/14/2011
2208,15907,4/11/2011,High,4,$28.05 ,9,Regular Air,($5.41),$7.04 ,$2.17 ,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,4/12/2011
2209,15937,11/6/2012,Low,32,$311.44 ,4,Regular Air,$74.07 ,$9.78 ,$1.99 ,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,11/10/2012
2210,15937,11/6/2012,Low,17,$215.65 ,1,Express Air,$77.38 ,$12.22 ,$2.85 ,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,11/15/2012
2221,16039,5/16/2012,High,3,$121.12 ,10,Regular Air,($118.82),$43.98 ,$1.99 ,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,5/17/2012
2246,16193,4/9/2012,Not Specified,8,$300.20 ,0,Regular Air,$6.41 ,$34.76 ,$8.22 ,Frank Price,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,4/11/2012
2247,16193,4/9/2012,Not Specified,29,"$1,364.80 ",7,Regular Air,($183.68),$55.99 ,$5.00 ,Frank Price,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,4/11/2012
2281,16423,8/5/2012,Medium,19,$128.21 ,5,Regular Air,($55.13),$6.48 ,$6.57 ,Bryan Davis,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,8/7/2012
2283,16451,7/22/2009,Not Specified,9,$252.79 ,9,Regular Air,$58.23 ,$30.56 ,$2.99 ,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,7/23/2009
2294,16545,5/9/2010,Not Specified,10,$50.97 ,9,Regular Air,$4.45 ,$5.16 ,$0.73 ,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,5/11/2010
2295,16545,5/9/2010,Not Specified,1,$4.99 ,4,Regular Air,($3.06),$3.68 ,$1.32 ,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,5/11/2010
2296,16547,2/18/2009,Not Specified,30,"$10,554.63 ",9,Delivery Truck,"$1,240.25 ",$355.98 ,$58.92 ,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2/20/2009
2297,16547,2/18/2009,Not Specified,8,"$1,749.64 ",4,Delivery Truck,($533.23),$218.75 ,$69.64 ,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2/18/2009
2316,16706,6/27/2012,High,47,"$1,943.72 ",3,Regular Air,"($1,003.58)",$41.47 ,$34.20 ,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,6/28/2012
2317,16706,6/27/2012,High,6,$18.37 ,1,Regular Air,($4.06),$2.78 ,$1.20 ,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,6/28/2012
2318,16706,6/27/2012,High,49,"$6,175.78 ",7,Express Air,"$1,881.58 ",$155.99 ,$3.90 ,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,6/29/2012
2323,16741,9/30/2010,Medium,6,$157.97 ,1,Regular Air,($42.38),$22.84 ,$16.87 ,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,0.39,10/1/2010
2346,16932,4/15/2010,Critical,25,$144.84 ,9,Regular Air,($120.99),$5.78 ,$8.09 ,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,0.36,4/16/2010
2347,16932,4/15/2010,Critical,20,$127.16 ,9,Regular Air,$12.88 ,$6.70 ,$1.56 ,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,4/15/2010
2383,17283,9/14/2011,Not Specified,4,"$5,472.12 ",6,Delivery Truck,"($2,816.34)","$1,360.14 ",$14.70 ,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,9/15/2011
2384,17286,9/21/2010,High,7,"$1,810.67 ",9,Delivery Truck,($541.87),$270.98 ,$50.00 ,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,9/22/2010
2402,17409,8/17/2010,Not Specified,31,$633.56 ,9,Regular Air,($158.87),$20.97 ,$6.50 ,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,8/19/2010
2445,17764,9/16/2009,Low,27,$644.40 ,4,Regular Air,($97.28),$22.84 ,$16.87 ,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,9/16/2009
2483,18080,6/22/2009,High,7,"$1,211.98 ",10,Delivery Truck,($80.83),$180.98 ,$26.20 ,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,6/23/2009
2487,18113,8/28/2012,Not Specified,27,"$3,316.08 ",8,Delivery Truck,($514.32),$130.98 ,$30.00 ,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,8/30/2012
2489,18144,6/7/2011,Critical,48,$207.08 ,9,Regular Air,($131.82),$4.28 ,$5.17 ,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1971,Small Box,0.4,6/9/2011
2490,18144,6/7/2011,Critical,8,$234.28 ,9,Regular Air,($65.42),$28.28 ,$13.99 ,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,6/9/2011
2491,18144,6/7/2011,Critical,41,"$1,779.89 ",9,Regular Air,($250.17),$55.99 ,$5.00 ,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,6/9/2011
2520,18308,10/9/2009,Not Specified,30,$114.12 ,5,Regular Air,$15.73 ,$3.80 ,$1.49 ,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,10/11/2009
2521,18308,10/9/2009,Not Specified,15,$436.05 ,9,Regular Air,($92.58),$30.73 ,$4.00 ,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,10/9/2009
2522,18308,10/9/2009,Not Specified,49,"$5,247.48 ",0,Regular Air,"$1,465.87 ",$125.99 ,$8.08 ,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,10/10/2009
2615,18887,12/5/2010,Not Specified,9,$173.42 ,0,Regular Air,$18.23 ,$20.99 ,$0.99 ,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,12/7/2010
2624,19010,6/7/2009,Low,18,"$23,792.93 ",0,Regular Air,"$10,951.31 ","$1,270.99 ",$19.99 ,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,6/9/2009
2637,19078,7/27/2009,Critical,21,$256.12 ,3,Regular Air,($18.19),$11.97 ,$4.98 ,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,7/28/2009
2643,19138,9/5/2011,Low,30,$387.00 ,1,Express Air,($31.45),$12.28 ,$6.13 ,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,9/10/2011
2726,19655,1/11/2009,High,31,"$1,143.45 ",6,Regular Air,$304.42 ,$39.24 ,$1.99 ,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,1/12/2009
2727,19686,8/15/2010,Medium,2,$42.31 ,6,Regular Air,($53.08),$17.98 ,$8.51 ,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,8/15/2010
2728,19686,8/15/2010,Medium,11,$152.67 ,4,Regular Air,$12.76 ,$12.95 ,$4.98 ,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,8/17/2010
2768,20007,8/5/2009,Not Specified,49,$82.61 ,8,Regular Air,($46.25),$1.68 ,$1.57 ,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,8/6/2009
2782,20071,9/17/2011,Medium,31,$789.94 ,10,Delivery Truck,($190.41),$25.98 ,$14.36 ,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,9/19/2011
2796,20160,10/22/2011,Low,42,$435.24 ,8,Express Air,$174.89 ,$10.31 ,$1.79 ,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,10/24/2011
2811,20263,11/14/2009,Medium,8,$473.70 ,5,Regular Air,$72.51 ,$59.78 ,$10.29 ,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,11/15/2009
2812,20263,11/14/2009,Medium,33,$553.56 ,8,Regular Air,($76.86),$20.99 ,$1.25 ,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,11/16/2009
2935,21285,7/3/2010,Medium,32,$54.78 ,2,Regular Air,($30.54),$1.68 ,$1.57 ,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,7/4/2010
2936,21285,7/3/2010,Medium,47,$304.83 ,10,Regular Air,$23.82 ,$7.08 ,$2.35 ,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,7/5/2010
2956,21383,1/30/2009,Low,31,"$16,066.85 ",7,Regular Air,"$7,416.43 ",$574.74 ,$24.49 ,Rick Reed,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Polycom ViaVideo™ Desktop Video Communications Unit,Large Box,0.37,2/4/2009
2999,21607,3/15/2012,Not Specified,17,$618.90 ,9,Regular Air,$54.92 ,$36.55 ,$13.89 ,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,3/17/2012
3006,21636,8/10/2009,Low,35,"$1,665.04 ",2,Regular Air,$366.51 ,$55.99 ,$3.30 ,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,8/10/2009
3052,21889,4/1/2010,Low,21,"$1,049.79 ",8,Regular Air,$135.79 ,$51.75 ,$19.99 ,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,0.55,4/8/2010
3053,21889,4/1/2010,Low,16,$817.18 ,10,Regular Air,$103.38 ,$55.29 ,$5.08 ,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.59,4/3/2010
